time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,school_type,num_schools,headcount,perm_excl,perm_excl_rate,suspension,susp_rate,one_plus_susp,one_plus_susp_rate
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,special,4,868,0,0,125,14.40092,62,7.14286
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,special,3,364,0,0,15,4.12088,11,3.02198
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Total,80,42213,21,0.04975,1840,4.35885,1005,2.38078
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,special,8,1080,0,0,158,14.62963,60,5.55556
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,state-funded secondary,11,12578,10,0.0795,363,2.88599,261,2.07505
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,state-funded primary,44,16930,0,0,193,1.13999,84,0.49616
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,state-funded primary,52,28901,0,0,136,0.47057,83,0.28719
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,state-funded secondary,19,28802,33,0.11458,2162,7.50642,1422,4.93716
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Total,76,58356,33,0.05655,2308,3.95503,1513,2.59271
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,state-funded secondary,15,21278,73,0.34308,2165,10.17483,1090,5.12266
Academic year,202223,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Total,43,19879,43,0.21631,3757,18.89934,1066,5.36244
Academic year,202223,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,state-funded primary,267,38447,6,0.01561,479,1.24587,205,0.5332
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,state-funded primary,77,21190,12,0.05663,471,2.22275,207,0.97688
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,state-funded primary,98,28315,9,0.03179,877,3.0973,336,1.18665
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,special,8,1085,1,0.09217,146,13.45622,72,6.63594
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,state-funded secondary,16,19113,58,0.30346,4832,25.28122,1537,8.04165
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,special,4,538,0,0,5,0.92937,4,0.74349
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,special,9,2019,0,0,24,1.18871,18,0.89153
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",special,6,746,0,0,119,15.95174,69,9.24933
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",state-funded secondary,13,16514,30,0.18166,4826,29.22369,1579,9.56158
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Total,90,42692,32,0.07496,5309,12.43559,1797,4.20922
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Total,144,45612,60,0.13154,3623,7.94309,1433,3.14172
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,state-funded secondary,10,9387,40,0.42612,3066,32.66219,996,10.61042
Academic year,202223,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,state-funded primary,298,44376,14,0.03155,809,1.82306,328,0.73914
Academic year,202223,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,state-funded secondary,46,46049,141,0.3062,10826,23.50974,3417,7.42036
Academic year,202223,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Total,410,108568,187,0.17224,12344,11.36983,4083,3.76078
Academic year,202223,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,state-funded primary,228,54862,11,0.02005,732,1.33426,325,0.5924
Academic year,202223,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,state-funded primary,17,2813,0,0,13,0.46214,10,0.35549
Academic year,202223,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,special,12,1275,0,0,69,5.41176,38,2.98039
Academic year,202223,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Total,342,127678,126,0.09869,13813,10.81862,4815,3.77121
Academic year,202223,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,state-funded primary,75,28575,15,0.05249,510,1.78478,229,0.8014
Academic year,202223,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,special,27,4730,4,0.08457,315,6.65962,163,3.44609
Academic year,202223,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Total,412,203796,281,0.13788,15142,7.42998,8001,3.92598
Academic year,202223,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,state-funded secondary,22,25088,64,0.2551,4382,17.46652,2036,8.11543
Academic year,202223,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,special,6,787,0,0,56,7.11563,33,4.19314
Academic year,202223,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,state-funded secondary,15,18205,52,0.28564,3004,16.50096,1286,7.06399
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,state-funded secondary,24,24324,20,0.08222,3073,12.63361,1826,7.50699
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,special,6,951,0,0,23,2.41851,8,0.84122
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,state-funded primary,66,30405,2,0.00658,261,0.85841,134,0.44072
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Total,89,54463,53,0.09731,2316,4.25243,1415,2.59809
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,special,7,1170,0,0,220,18.80342,69,5.89744
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,state-funded primary,40,21965,4,0.01821,136,0.61917,66,0.30048
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,state-funded secondary,18,16964,18,0.10611,1538,9.06626,849,5.00472
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Total,97,53068,42,0.07914,2586,4.87299,1378,2.59667
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Total,76,45866,57,0.12428,2320,5.05821,1332,2.90411
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,state-funded secondary,9,10556,14,0.13263,586,5.55135,407,3.85563
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Total,56,27984,14,0.05003,879,3.14108,539,1.9261
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,special,3,334,0,0,14,4.19162,4,1.1976
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Total,60,41045,80,0.19491,2543,6.19564,1272,3.09904
Academic year,202223,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,state-funded primary,29,10316,1,0.00969,175,1.69639,77,0.74641
Academic year,202223,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,state-funded secondary,7,8292,9,0.10854,1738,20.95996,573,6.91027
Academic year,202223,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,state-funded secondary,15,15610,27,0.17297,1112,7.12364,631,4.04228
Academic year,202223,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,special,3,407,0,0,82,20.14742,30,7.37101
Academic year,202223,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,state-funded secondary,10,13012,16,0.12296,897,6.89364,376,2.88964
Academic year,202223,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Total,589,250291,42,0.01678,16993,6.7893,7854,3.13795
Academic year,202223,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,state-funded secondary,20,21826,54,0.24741,3459,15.84807,1405,6.43728
Academic year,202223,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,state-funded secondary,7,7655,13,0.16982,1287,16.81254,492,6.42717
Academic year,202223,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Total,48,16792,13,0.07742,1490,8.87327,606,3.60886
Academic year,202223,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Total,387,163112,142,0.08706,12115,7.42741,5031,3.08438
Academic year,202223,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,special,5,587,1,0.17036,83,14.13969,40,6.81431
Academic year,202223,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,state-funded secondary,15,14781,47,0.31798,3340,22.59658,1209,8.17942
Academic year,202223,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,special,13,1666,5,0.30012,145,8.70348,77,4.62185
Academic year,202223,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,special,4,468,0,0,6,1.28205,4,0.8547
Academic year,202223,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,state-funded primary,236,42783,20,0.04675,858,2.00547,395,0.92326
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,state-funded secondary,10,10563,16,0.15147,840,7.95229,522,4.94178
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,state-funded primary,58,18401,0,0,147,0.79887,106,0.57606
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,special,5,617,0,0,46,7.45543,27,4.37601
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,special,6,698,0,0,36,5.15759,23,3.29513
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,state-funded secondary,20,19648,19,0.0967,2064,10.50489,1273,6.47903
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Total,90,45710,3,0.00656,1237,2.70619,795,1.73923
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,state-funded primary,62,18845,1,0.00531,132,0.70045,74,0.39268
Academic year,202223,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,state-funded secondary,13,16249,1,0.00615,1782,10.96683,1098,6.75734
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Total,83,44409,9,0.02027,2664,5.99878,1524,3.43174
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,state-funded primary,59,22487,1,0.00445,314,1.39636,159,0.70708
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,state-funded primary,76,27801,1,0.0036,263,0.94601,137,0.49279
Academic year,202223,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,state-funded secondary,19,24505,47,0.1918,2151,8.7778,1073,4.3787
Academic year,202223,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,state-funded primary,127,22090,0,0,326,1.47578,177,0.80127
Academic year,202223,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,state-funded secondary,34,33282,137,0.41163,8739,26.25744,3013,9.05294
Academic year,202223,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,special,6,862,0,0,90,10.44084,34,3.94432
Academic year,202223,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,state-funded secondary,18,16893,32,0.18943,1689,9.99822,964,5.70651
Academic year,202223,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,state-funded secondary,20,22596,56,0.24783,3033,13.42273,1431,6.33298
Academic year,202223,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Total,124,53273,109,0.20461,6472,12.14874,2167,4.06773
Academic year,202223,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,state-funded primary,65,17284,2,0.01157,175,1.0125,105,0.6075
Academic year,202223,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,state-funded secondary,13,11359,24,0.21129,2723,23.97218,1039,9.14693
Academic year,202223,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,state-funded secondary,32,36019,83,0.23043,10089,28.01022,3673,10.1974
Academic year,202223,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Total,86,37780,83,0.21969,4668,12.35574,1799,4.76178
Academic year,202223,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,state-funded primary,76,21885,6,0.02742,429,1.96025,209,0.95499
Academic year,202223,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Total,97,37443,64,0.17093,5367,14.33379,1848,4.9355
Academic year,202223,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,special,4,425,0,0,22,5.17647,12,2.82353
Academic year,202223,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Total,61,18814,41,0.21792,1857,9.87031,747,3.97045
Academic year,202223,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Total,86,33173,23,0.06933,1923,5.79688,740,2.23073
Academic year,202223,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,special,3,370,0,0,52,14.05405,25,6.75676
