academic_year,exam_year,Area,Area_code,Pupil_group,school_type_short,x_value,n_value,x_percent
2020-21,2021,Bexley,E09000004,Disadvantaged pupils,Primary,4222,19592,0.215496121
2020-21,2021,Brent,E09000005,FSM,Primary,3706,23020,0.160990443
2020-21,2021,Brent,E09000005,Disadvantaged pupils,Primary,4858,23020,0.211033884
2020-21,2021,Bromley,E09000006,FSM,Primary,3419,24207,0.141240137
2020-21,2021,Bromley,E09000006,Disadvantaged pupils,Primary,3990,24207,0.164828355
2020-21,2021,Croydon,E09000008,FSM,Primary,7898,28193,0.28014046
2020-21,2021,Croydon,E09000008,Disadvantaged pupils,Primary,9036,28193,0.32050509
2020-21,2021,Ealing,E09000009,FSM,Primary,6008,26540,0.226375283
2020-21,2021,Ealing,E09000009,Disadvantaged pupils,Primary,7347,26540,0.27682743
2020-21,2021,Enfield,E09000010,FSM,Primary,6485,27119,0.239131236
2020-21,2021,Enfield,E09000010,Disadvantaged pupils,Primary,8066,27119,0.297429846
2020-21,2021,Harrow,E09000015,FSM,Primary,2509,19106,0.131320004
2020-21,2021,Harrow,E09000015,Disadvantaged pupils,Primary,2988,19106,0.156390663
2020-21,2021,Havering,E09000016,FSM,Primary,3666,20286,0.180715765
2020-21,2021,Havering,E09000016,Disadvantaged pupils,Primary,4380,20286,0.215912452
2020-21,2021,Hillingdon,E09000017,FSM,Primary,4409,24501,0.179951839
2020-21,2021,Hillingdon,E09000017,Disadvantaged pupils,Primary,5232,24501,0.213542304
2020-21,2021,Hounslow,E09000018,FSM,Primary,4110,20266,0.202802724
2020-21,2021,Hounslow,E09000018,Disadvantaged pupils,Primary,4843,20266,0.238971677
2020-21,2021,Kingston upon Thames,E09000021,FSM,Primary,1480,11555,0.128083081
2020-21,2021,Kingston upon Thames,E09000021,Disadvantaged pupils,Primary,1790,11555,0.154911294
2020-21,2021,Merton,E09000024,FSM,Primary,3101,14383,0.215601752
2020-21,2021,Merton,E09000024,Disadvantaged pupils,Primary,3644,14383,0.253354655
2020-21,2021,Redbridge,E09000026,FSM,Primary,3333,25403,0.131204976
2020-21,2021,Redbridge,E09000026,Disadvantaged pupils,Primary,4133,25403,0.162697319
2020-21,2021,Richmond upon Thames,E09000027,FSM,Primary,1599,14788,0.108128212
2020-21,2021,Richmond upon Thames,E09000027,Disadvantaged pupils,Primary,1869,14788,0.126386259
2020-21,2021,Sutton,E09000029,FSM,Primary,2688,16448,0.163424125
2020-21,2021,Sutton,E09000029,Disadvantaged pupils,Primary,3012,16448,0.183122568
2020-21,2021,Waltham Forest,E09000031,FSM,Primary,4342,20251,0.214409165
2020-21,2021,Waltham Forest,E09000031,Disadvantaged pupils,Primary,5459,20251,0.269566935
2020-21,2021,Buckinghamshire,E06000060,Disadvantaged pupils,Primary,5946,39026,0.152359965
2020-21,2021,Buckinghamshire,E06000060,FSM,Primary,5078,39026,0.130118383
2020-21,2021,Gateshead,E08000037,FSM,Secondary,2491,10501,0.237215503
2020-21,2021,Gateshead,E08000037,Disadvantaged pupils,Secondary,3122,10501,0.297305019
2020-21,2021,Newcastle upon Tyne,E08000021,FSM,Secondary,5260,15221,0.345575192
2020-21,2021,Newcastle upon Tyne,E08000021,Disadvantaged pupils,Secondary,6352,15221,0.417318179
2020-21,2021,North Tyneside,E08000022,Disadvantaged pupils,Secondary,3006,12424,0.241951062
2020-21,2021,North Tyneside,E08000022,FSM,Secondary,2267,12424,0.182469414
2020-21,2021,South Tyneside,E08000023,FSM,Secondary,2108,8320,0.253365385
2020-21,2021,South Tyneside,E08000023,Disadvantaged pupils,Secondary,2903,8320,0.348918269
2020-21,2021,Sunderland,E08000024,FSM,Secondary,4599,15557,0.295622549
2020-21,2021,Sunderland,E08000024,Disadvantaged pupils,Secondary,5199,15557,0.334190397
2020-21,2021,Hartlepool,E06000001,Disadvantaged pupils,Secondary,2756,6381,0.431907225
2020-21,2021,Hartlepool,E06000001,FSM,Secondary,2336,6381,0.36608682
2020-21,2021,Middlesbrough,E06000002,FSM,Secondary,2909,8365,0.347758518
2020-21,2021,Middlesbrough,E06000002,Disadvantaged pupils,Secondary,3876,8365,0.463359235
2020-21,2021,Redcar and Cleveland,E06000003,Disadvantaged pupils,Secondary,2633,8298,0.317305375
2020-21,2021,Redcar and Cleveland,E06000003,FSM,Secondary,2035,8298,0.245239817
2020-21,2021,Stockton-on-Tees,E06000004,FSM,Secondary,2698,11556,0.23347179
2020-21,2021,Stockton-on-Tees,E06000004,Disadvantaged pupils,Secondary,3622,11556,0.313430253
2020-21,2021,County Durham,E06000047,FSM,Secondary,6673,26733,0.249616579
2020-21,2021,County Durham,E06000047,Disadvantaged pupils,Secondary,8515,26733,0.318520181
2020-21,2021,Darlington,E06000005,Disadvantaged pupils,Secondary,1869,6490,0.28798151
2020-21,2021,Darlington,E06000005,FSM,Secondary,1387,6490,0.213713405
2020-21,2021,Northumberland,E06000057,Disadvantaged pupils,Secondary,4481,19255,0.232718774
2020-21,2021,Northumberland,E06000057,FSM,Secondary,3481,19255,0.180784212
